date,portfolio_value,USDT_balance,BTC_balance,BTC_price,ETH_balance,BNB_balance,SOL_balance,other_balance,daily_return,cumulative_return
2025-07-31,278713.62692140986,278248.2553198099,0.0040199999999996835,115764.08,0.0,0.0,0.0,0.0,-2.9945268757991528e-05,4.19460606404486
2025-08-01,273026.47350161005,4501.315567209827,2.370080000000002,113297.93,0.0,0.0,0.0,0.0,-0.020405006682373106,4.0886100925957285
2025-08-02,271245.1687752101,4501.315567209827,2.370080000000002,112546.35,0.0,0.0,0.0,0.0,-0.006524293060502173,4.055410509081005
2025-08-03,275185.30827121006,4501.315567209827,2.370080000000002,114208.8,0.0,0.0,0.0,0.0,0.014526118617306238,4.128846001795092
2025-08-04,277190.94106961007,4501.315567209827,2.370080000000002,115055.03,0.0,0.0,0.0,0.0,0.00728829896842953,4.166226564819209
2025-08-05,274997.9534472101,4501.315567209827,2.370080000000002,114129.75,0.0,0.0,0.0,0.0,-0.007911469306817187,4.125354121919578
2025-08-06,277042.1948488101,4501.315567209827,2.370080000000002,114992.27,0.0,0.0,0.0,0.0,0.00743366041810356,4.163454263984456
2025-08-07,282919.3770280101,4501.315567209827,2.370080000000002,117472.01,0.0,0.0,0.0,0.0,0.021214032694215845,4.272991951555711
2025-08-08,281029.7833464101,4501.315567209827,2.370080000000002,116674.74,0.0,0.0,0.0,0.0,-0.006678912209724386,4.237774101228687
2025-08-09,280526.22223113006,4501.3727511298275,2.370080000000002,116462.25,0.0,0.0,0.0,0.0,-0.0017918425203328203,4.228388834882207
2025-08-10,287237.83791753004,4501.4906967298275,2.370080000000002,119294.01,0.0,0.0,0.0,0.0,0.02392509203959614,4.35347851897556
2025-08-11,285796.80557673005,4501.4906967298275,2.370080000000002,118686.0,0.0,0.0,0.0,0.0,-0.005016861118463556,4.326620860745183
2025-08-12,289228.87102313,4501.4906967298275,2.370080000000002,120134.08,0.0,0.0,0.0,0.0,0.012008760697916676,4.390586975990402
2025-08-13,296097.76865633007,295309.84056862985,0.006390000000001672,123306.43,0.0,0.0,0.0,0.0,0.02374900406346625,4.518608047987666
2025-08-14,296066.76253596006,295310.8569108599,0.006390000000001672,118295.09,0.0,0.0,0.0,0.0,-0.00010471581907123273,4.518030162425788
2025-08-15,296060.6726103601,295310.8569108599,0.006390000000001672,117342.05,0.0,0.0,0.0,0.0,-2.056943355555063e-05,4.5179166596710045
2025-08-16,296060.91932826006,295310.8569108599,0.006390000000001672,117380.66,0.0,0.0,0.0,0.0,8.333356058543018e-07,4.517921257947427
2025-08-17,296061.0749247601,295310.8569108599,0.006390000000001672,117405.01,0.0,0.0,0.0,0.0,5.255556876360146e-07,4.517924157922328
2025-08-18,297266.1658988602,35045.15612335994,2.2561100000000023,116227.05,0.0,0.0,0.0,0.0,0.00407041342535952,4.540384390494851
2025-08-19,289699.5448832502,35045.77621984994,2.2561100000000023,112872.94,0.0,0.0,0.0,0.0,-0.02545402700886057,4.399359296579726
2025-08-20,292854.2634962502,35045.77621984994,2.2561100000000023,114271.24,0.0,0.0,0.0,0.0,0.01088962226113055,4.458156279771602
2025-08-21,280857.1512198502,27044.77621984994,2.2561100000000023,112500.0,0.0,0.0,0.0,0.0,-0.040966152014220714,4.234556619897105
2025-08-22,291505.5241074103,7547.52087060994,2.4283200000000025,116935.99,0.0,0.0,0.0,0.0,0.037913839264234195,4.433018758203417
2025-08-23,287868.6281279302,7548.10255192994,2.4283200000000025,115438.05,0.0,0.0,0.0,0.0,-0.012476250632355024,4.365235054485785
2025-08-24,283146.8634940802,7548.10902527994,2.4283200000000025,113493.59,0.0,0.0,0.0,0.0,-0.016402498127554344,4.2772317965506925
2025-08-25,283730.45981870027,1212.8493732999586,2.5657300000000025,110111.98,0.0,0.0,0.0,0.0,0.0020611082087167443,4.288108742325865
2025-08-26,287967.09582390025,1212.8493732999586,2.5657300000000025,111763.22,0.0,0.0,0.0,0.0,0.01493190406101319,4.367070274730479
2025-08-27,286681.1262906002,1212.8493732999586,2.5657300000000025,111262.01,0.0,0.0,0.0,0.0,-0.004465682197546728,4.343102644551633
2025-08-28,290029.1217103003,1212.8493732999586,2.5657300000000025,112566.9,0.0,0.0,0.0,0.0,0.011678464721483817,4.405501880289297
2025-08-29,279279.99587530026,1212.8493732999586,2.5657300000000025,108377.4,0.0,0.0,0.0,0.0,-0.037062229377562095,4.2051619297011715
2025-08-30,280406.1717442002,1212.8493732999586,2.5657300000000025,108816.33,0.0,0.0,0.0,0.0,0.004032425829033626,4.226151359110801
2025-08-31,278943.75695880025,1212.8493732999586,2.5657300000000025,108246.35,0.0,0.0,0.0,0.0,-0.005215344499385877,4.1988951793671045
2025-09-01,281486.5749899002,1212.8493732999586,2.5657300000000025,109237.42,0.0,0.0,0.0,0.0,0.009115880774042795,4.246287687978961
2025-09-02,286624.68023060024,1212.8493732999586,2.5657300000000025,111240.01,0.0,0.0,0.0,0.0,0.018253464631073024,4.342050614735919
2025-09-03,288429.2698041003,1213.7823662999585,2.5711800000000027,111705.71,0.0,0.0,0.0,0.0,0.0062960020471656275,4.375684176342358
2025-09-04,285922.78069290024,1213.7823662999585,2.5711800000000027,110730.87,0.0,0.0,0.0,0.0,-0.0086901343712531,4.328968758512524
2025-09-05,285740.53545450023,1213.7823662999585,2.5711800000000027,110659.99,0.0,0.0,0.0,0.0,-0.0006373932079086764,4.3255721100206905
2025-09-06,284526.88707090024,1213.7823662999585,2.5711800000000027,110187.97,0.0,0.0,0.0,0.0,-0.004247379118505368,4.302952386246494
2025-09-07,286967.88822750025,1213.7823662999585,2.5711800000000027,111137.34,0.0,0.0,0.0,0.0,0.00857915813064003,4.3484472533273575
2025-09-08,289353.6604377002,1213.7823662999585,2.5711800000000027,112065.23,0.0,0.0,0.0,0.0,0.008313725361175583,4.392912774900255
2025-09-09,288019.62940650026,1213.7823662999585,2.5711800000000027,111546.39,0.0,0.0,0.0,0.0,-0.004610382426757598,4.368049384613818
2025-09-10,294225.45516630023,1213.7823662999585,2.5711800000000027,113960.0,0.0,0.0,0.0,0.0,0.021546537548804645,4.483712262243238
2025-09-11,298140.56524050026,1213.7823662999585,2.5711800000000027,115482.69,0.0,0.0,0.0,0.0,0.01330649678827811,4.5566812618486185
2025-09-12,299546.3064819003,1213.7823662999585,2.5711800000000027,116029.42,0.0,0.0,0.0,0.0,0.004715028430519075,4.582881171977568
2025-09-13,299260.57124850026,1213.7823662999585,2.5711800000000027,115918.29,0.0,0.0,0.0,0.0,-0.0009538933621179302,4.577555698686126
2025-09-14,297588.58431810024,1213.7823662999585,2.5711800000000027,115268.01,0.0,0.0,0.0,0.0,-0.0055870605453454125,4.5463935573025305
2025-09-15,297798.64972410025,1213.7823662999585,2.5711800000000027,115349.71,0.0,0.0,0.0,0.0,0.0007058920169311644,4.550308712237388
2025-09-16,301499.2205391003,1213.7823662999585,2.5711800000000027,116788.96,0.0,0.0,0.0,0.0,0.012426419053372051,4.619279174171233
2025-09-17,300621.49682250025,1213.7823662999585,2.5711800000000027,116447.59,0.0,0.0,0.0,0.0,-0.0029111972993847157,4.602920343814897
2025-09-18,302230.90123170026,1213.7823662999585,2.5711800000000027,117073.53,0.0,0.0,0.0,0.0,0.005353590565581712,4.63291608530725
2025-09-19,298525.4451747003,1213.7823662999585,2.5711800000000027,115632.38,0.0,0.0,0.0,0.0,-0.01226034810437615,4.563854573258643
2025-09-20,298662.36050970026,1213.7823662999585,2.5711800000000027,115685.63,0.0,0.0,0.0,0.0,0.0004586387432397032,4.56640637252769
2025-09-21,297496.74176850024,1213.7823662999585,2.5711800000000027,115232.29,0.0,0.0,0.0,0.0,-0.0039027975912691026,4.544681815144965
2025-09-22,290859.75483450026,1213.7823662999585,2.5711800000000027,112650.99,0.0,0.0,0.0,0.0,-0.022309444112045496,4.420983046070913
2025-09-23,289182.8569503003,1213.7823662999585,2.5711800000000027,111998.8,0.0,0.0,0.0,0.0,-0.0057653142324696205,4.389729375361424
2025-09-24,292546.4746263003,1213.7823662999585,2.5711800000000027,113307.0,0.0,0.0,0.0,0.0,0.011631455998023066,4.452419775432192
2025-09-25,281458.23516450025,1213.7823662999585,2.5711800000000027,108994.49,0.0,0.0,0.0,0.0,-0.03790248874461455,4.245759496262959
2025-09-26,283126.85384910024,1213.7823662999585,2.5711800000000027,109643.46,0.0,0.0,0.0,0.0,0.00592847703896382,4.27685886098848
2025-09-27,283107.28716930025,1213.7823662999585,2.5711800000000027,109635.85,0.0,0.0,0.0,0.0,-6.910923331349128e-05,4.276494181318293
2025-09-28,289607.48732730024,1213.7823662999585,2.5711800000000027,112163.95,0.0,0.0,0.0,0.0,0.02296020078816552,4.397643547178949
2025-09-29,295130.4076791003,1213.7823662999585,2.5711800000000027,114311.96,0.0,0.0,0.0,0.0,0.01907036452257982,4.5005785771866025
2025-09-30,294454.11020370026,1213.7823662999585,2.5711800000000027,114048.93,0.0,0.0,0.0,0.0,-0.0022915208253816433,4.487973886825331
2025-10-01,306142.8487545003,1213.7823662999585,2.5711800000000027,118594.99,0.0,0.0,0.0,0.0,0.03969629951069065,4.705826141943599
2025-10-02,311116.4364993003,1213.7823662999585,2.5711800000000027,120529.35,0.0,0.0,0.0,0.0,0.016245970680139665,4.798522826151588
2025-10-03,315494.25612630026,1213.7823662999585,2.5711800000000027,122232.0,0.0,0.0,0.0,0.0,0.01407132222347185,4.880115709258524
2025-10-04,315903.07374630024,1213.7823662999585,2.5711800000000027,122391.0,0.0,0.0,0.0,0.0,0.0012958005163692388,4.887735166230892
2025-10-05,318709.0281921003,1213.7823662999585,2.5711800000000027,123482.31,0.0,0.0,0.0,0.0,0.008882327140803614,4.940031956095768
2025-10-06,321733.3272435003,1213.7823662999585,2.5711800000000027,124658.54,0.0,0.0,0.0,0.0,0.009489216758481911,4.996398206879471
2025-10-07,313182.6367473003,1213.7823662999585,2.5711800000000027,121332.95,0.0,0.0,0.0,0.0,-0.02657694982816783,4.8370322325855195
2025-10-08,318255.7034463003,1213.7823662999585,2.5711800000000027,123306.0,0.0,0.0,0.0,0.0,0.016198428979615986,4.931582984656786
2025-10-09,314623.5273193001,313533.43221529963,0.008960000000003729,121662.4,0.0,0.0,0.0,0.0,-0.01141276051825113,4.863887248558765
2025-10-10,311253.8040100002,1640.436219999768,2.745420000000004,112774.5,0.0,0.0,0.0,0.0,-0.010710334786502185,4.8010830529763995
2025-10-11,305405.7848680002,1640.436219999768,2.745420000000004,110644.4,0.0,0.0,0.0,0.0,-0.018788586891654857,4.692088899969845
2025-10-12,317250.62491600023,1640.436219999768,2.745420000000004,114958.8,0.0,0.0,0.0,0.0,0.038783941349112006,4.912850542020208
2025-10-13,317819.4759400002,1640.436219999768,2.745420000000004,115166.0,0.0,0.0,0.0,0.0,0.0017930651016071497,4.923452667978124
2025-10-14,311950.1523388002,1640.436219999768,2.745420000000004,113028.14,0.0,0.0,0.0,0.0,-0.018467476179175546,4.8140614469337635
2025-10-15,305732.1603976002,1640.436219999768,2.745420000000004,110763.28,0.0,0.0,0.0,0.0,-0.019932645951866057,4.698171818569639
2025-10-16,298679.1764176002,1640.436219999768,2.745420000000004,108194.28,0.0,0.0,0.0,0.0,-0.023069159524558125,4.566719783888715
2025-10-17,293840.0991256002,1640.436219999768,2.745420000000004,106431.68,0.0,0.0,0.0,0.0,-0.016201589109895664,4.476530077260223
2025-10-18,295908.30637420015,1640.436219999768,2.745420000000004,107185.01,0.0,0.0,0.0,0.0,0.00703854666110737,4.5150768897499765
2025-10-19,299910.4972876002,1640.436219999768,2.745420000000004,108642.78,0.0,0.0,0.0,0.0,0.013525104997691217,4.589668883754185
2025-10-20,305097.4467478002,1640.436219999768,2.745420000000004,110532.09,0.0,0.0,0.0,0.0,0.01729499136279311,4.6863421588195875
2025-10-21,298963.0253914002,1640.436219999768,2.745420000000004,108297.67,0.0,0.0,0.0,0.0,-0.020106432950488973,4.5720101014697425
2025-10-22,296958.2373448002,1640.436219999768,2.745420000000004,107567.44,0.0,0.0,0.0,0.0,-0.006705805990474434,4.534645282752323
2025-10-23,303851.2731556002,1640.436219999768,2.745420000000004,110078.18,0.0,0.0,0.0,0.0,0.023212138758745393,4.663116237036006
2025-10-24,306395.4813238002,1640.436219999768,2.745420000000004,111004.89,0.0,0.0,0.0,0.0,0.008373202263652013,4.710534654731281
2025-10-25,308156.3388034002,1640.436219999768,2.745420000000004,111646.27,0.0,0.0,0.0,0.0,0.005747008643835372,4.743353146752944
2025-10-26,316154.1041680002,1640.436219999768,2.745420000000004,114559.4,0.0,0.0,0.0,0.0,0.025953596786800093,4.892413818527968
2025-10-27,314913.8606830002,1640.436219999768,2.745420000000004,114107.65,0.0,0.0,0.0,0.0,-0.00392290806492579,4.869298420837385
2025-10-28,311594.0988190002,1640.436219999768,2.745420000000004,112898.45,0.0,0.0,0.0,0.0,-0.010541809296040316,4.807425396183366
2025-10-29,303695.08621180017,1640.436219999768,2.745420000000004,110021.29,0.0,0.0,0.0,0.0,-0.025350327997669897,4.66020525756812
2025-10-30,299032.2374296002,1640.436219999768,2.745420000000004,108322.88,0.0,0.0,0.0,0.0,-0.015353718232200997,4.573300060906997
2025-10-31,302560.4590342002,1640.436219999768,2.745420000000004,109608.01,0.0,0.0,0.0,0.0,0.011798800139167565,4.639058314441249
2025-11-01,303905.9619220002,1640.436219999768,2.745420000000004,110098.1,0.0,0.0,0.0,0.0,0.0044470546220580776,4.66413551478254
2025-11-02,305121.0299056002,1640.436219999768,2.745420000000004,110540.68,0.0,0.0,0.0,0.0,0.003998170933914746,4.686781696763498
2025-11-03,294255.64589680015,1640.436219999768,2.745420000000004,106583.04,0.0,0.0,0.0,0.0,-0.03561007909602831,4.484274950739905
2025-11-04,280292.93395240017,1640.436219999768,2.745420000000004,101497.22,0.0,0.0,0.0,0.0,-0.04745095680949796,4.224040856920934
2025-11-05,286848.8321872002,1640.436219999768,2.745420000000004,103885.16,0.0,0.0,0.0,0.0,0.02338945239309309,4.346228311843459
2025-11-06,279877.88135680015,1640.436219999768,2.745420000000004,101346.04,0.0,0.0,0.0,0.0,-0.024301827472146487,4.2163051937823335
2025-11-07,285349.61323360016,1640.436219999768,2.745420000000004,103339.08,0.0,0.0,0.0,0.0,0.0195504262440247,4.318286183739699
2025-11-08,282532.4279548002,1640.436219999768,2.745420000000004,102312.94,0.0,0.0,0.0,0.0,-0.009872749596102293,4.265780075967226
2025-11-09,289148.9450632002,1640.436219999768,2.745420000000004,104722.96,0.0,0.0,0.0,0.0,0.023418611294624636,4.389097332729281
2025-11-10,292685.5127446002,1640.436219999768,2.745420000000004,106011.13,0.0,0.0,0.0,0.0,0.012230954813364336,4.455011138690716
2025-11-11,284580.6485458002,1640.436219999768,2.745420000000004,103058.99,0.0,0.0,0.0,0.0,-0.027691374686769632,4.3039543813287295
2025-11-12,280724.3767054002,1640.436219999768,2.745420000000004,101654.37,0.0,0.0,0.0,0.0,-0.013550717029093384,4.232081996372124
2025-11-13,275336.90176840016,1640.436219999768,2.745420000000004,99692.02,0.0,0.0,0.0,0.0,-0.01919133279492069,4.131671369569434
2025-11-14,261340.69570000016,1640.436219999768,2.745420000000004,94594.0,0.0,0.0,0.0,0.0,-0.05083301939735241,3.8708130192992725
2025-11-15,264092.26544080017,1640.436219999768,2.745420000000004,95596.24,0.0,0.0,0.0,0.0,0.010528669227844345,3.922096198450152
2025-11-16,260427.67882480018,1640.436219999768,2.745420000000004,94261.44,0.0,0.0,0.0,0.0,-0.013876160325571707,3.853796402462571
2025-11-17,254809.72587880015,1640.436219999768,2.745420000000004,92215.14,0.0,0.0,0.0,0.0,-0.02157202710307704,3.74909017491583
2025-11-18,256856.95811860016,1640.436219999768,2.745420000000004,92960.83,0.0,0.0,0.0,0.0,0.008034356744976767,3.7872460595951676
2025-11-19,252997.25450320018,1640.436219999768,2.745420000000004,91554.96,0.0,0.0,0.0,0.0,-0.01502666559501109,3.715309713936597
2025-11-20,239496.02020660014,1640.436219999768,2.745420000000004,86637.23,0.0,0.0,0.0,0.0,-0.05336514154318328,3.463676543632423
2025-11-21,235356.4759306001,1640.436219999768,2.745420000000004,85129.43,0.0,0.0,0.0,0.0,-0.01728439692830419,3.386524586492719
2025-11-22,234286.61321080013,1640.436219999768,2.745420000000004,84739.74,0.0,0.0,0.0,0.0,-0.0045457118423010145,3.3665847097333543
2025-11-23,240025.25482000015,1640.436219999768,2.745420000000004,86830.0,0.0,0.0,0.0,0.0,0.02449410800964813,3.473540307246842
2025-11-24,244061.04967420013,1640.436219999768,2.745420000000004,88300.01,0.0,0.0,0.0,0.0,0.016814042577421695,3.5487586044447026
2025-11-25,248550.79041591016,1527.081409109769,2.8273300000000043,87369.96,0.0,0.0,0.0,0.0,0.01839597407166549,3.632437449790332
2025-11-26,268642.17977091006,1525.209169109769,2.952090000000003,90484.02,0.0,0.0,0.0,0.0,0.08083413986083143,4.006896546503238
2025-11-27,271151.24962461006,1525.209169109769,2.952090000000003,91333.95,0.0,0.0,0.0,0.0,0.009339820931469678,4.053660063669972
2025-11-28,269842.73573211004,1525.209169109769,2.952090000000003,90890.7,0.0,0.0,0.0,0.0,-0.004825771204490348,4.029272256457431
2025-11-29,269582.18426871,1525.209169109769,2.952090000000003,90802.44,0.0,0.0,0.0,0.0,-0.0009655678248781108,4.024416152984044
2025-11-30,268276.06156911,1525.209169109769,2.952090000000003,90360.0,0.0,0.0,0.0,0.0,-0.00484498893405394,4.000072912322754
2025-12-01,256249.27643001,1525.209169109769,2.952090000000003,86286.01,0.0,0.0,0.0,0.0,-0.04482988556174927,3.7759202158629215
2025-12-02,270985.7259383101,1525.209169109769,2.952090000000003,91277.88,0.0,0.0,0.0,0.0,0.05750825802751125,4.050575067955574
2025-12-03,277338.83026461006,1525.209169109769,2.952090000000003,93429.95,0.0,0.0,0.0,0.0,0.023444424256302998,4.168982892587031
2025-12-04,273347.92931451,1525.209169109769,2.952090000000003,92078.06,0.0,0.0,0.0,0.0,-0.01438998262988378,4.094601318548537
2025-12-05,265235.52695271,1525.209169109769,2.952090000000003,89330.04,0.0,0.0,0.0,0.0,-0.02967793603611324,3.943404066487155
2025-12-06,264960.24456021003,1525.209169109769,2.952090000000003,89236.79,0.0,0.0,0.0,0.0,-0.0010378790340143107,3.9382734110498867
2025-12-07,268380.29986701004,1525.209169109769,2.952090000000003,90395.31,0.0,0.0,0.0,0.0,0.012907805518056925,4.002015683834711
2025-12-08,269085.93793971004,1525.209169109769,2.952090000000003,90634.34,0.0,0.0,0.0,0.0,0.0026292469046709233,4.015167218088549
2025-12-09,275121.3678611101,1525.209169109769,2.952090000000003,92678.8,0.0,0.0,0.0,0.0,0.022429376903196907,4.127654293855614
2025-12-10,273162.86279241,1525.209169109769,2.952090000000003,92015.37,0.0,0.0,0.0,0.0,-0.007118694865201336,4.091152087563417
2025-12-11,274633.0331333101,1525.209169109769,2.952090000000003,92513.38,0.0,0.0,0.0,0.0,0.005382028603270861,4.118552813722284
2025-12-12,268005.70916691003,1525.209169109769,2.952090000000003,90268.42,0.0,0.0,0.0,0.0,-0.02413156163622554,3.9950341410096697
2025-12-13,267921.84029001003,1525.209169109769,2.952090000000003,90240.01,0.0,0.0,0.0,0.0,-0.0003129369040708596,3.993471010489854
2025-12-14,261817.39050441002,1525.209169109769,2.952090000000003,88172.17,0.0,0.0,0.0,0.0,-0.022784442578448583,3.8796975569842003
2025-12-15,256680.48821631004,1525.209169109769,2.952090000000003,86432.08,0.0,0.0,0.0,0.0,-0.019620172205533692,3.783957050605248
2025-12-16,260905.93271691003,1525.209169109769,2.952090000000003,87863.42,0.0,0.0,0.0,0.0,0.01646188430590456,3.862709998096728
2025-12-17,256122.95649891003,1525.209169109769,2.952090000000003,86243.22,0.0,0.0,0.0,0.0,-0.018332186501828773,3.773565891507311
2025-12-18,253977.34796601004,1525.209169109769,2.952090000000003,85516.41,0.0,0.0,0.0,0.0,-0.008377259743638454,3.733576490130781
2025-12-19,261713.38837371004,1525.209169109769,2.952090000000003,88136.94,0.0,0.0,0.0,0.0,0.030459568420784233,3.8777591871069355
2025-12-20,262374.53845011006,1525.209169109769,2.952090000000003,88360.9,0.0,0.0,0.0,0.0,0.0025262371195773348,3.890081563425764
2025-12-21,263254.1431865101,1525.209169109769,2.952090000000003,88658.86,0.0,0.0,0.0,0.0,0.003352477498754114,3.9064754518342215
2025-12-22,263141.75712021004,1525.209169109769,2.952090000000003,88620.79,0.0,0.0,0.0,0.0,-0.00042691091178914675,3.9043808239254076
2025-12-23,259791.75490911005,1525.209169109769,2.952090000000003,87486.0,0.0,0.0,0.0,0.0,-0.012730789091636274,3.8419441860309473
