date,datetime,open_price,high_price,low_price,close_price,volume_btc,volume_usdt,trade_count,taker_buy_volume_btc,taker_buy_volume_usdt,price_change,price_change_abs,high_low_ratio,volume_ratio,ma_7,ma_30,ma_90
2025-02-24,2025-02-24 00:00:00+00:00,96258.0,96500.0,91349.26,91552.88,31550.10299,2981809595.445377,4972684,14438.63366,1366473567.8747733,-0.04888030085811046,-4705.119999999995,1.0563851310891845,0.458269894215251,95880.71142857142,98091.78133333333,
2025-02-25,2025-02-25 00:00:00+00:00,91552.88,92540.69,86050.99,88680.4,78333.11111,6962982500.904473,10289145,35822.15275,3183981371.4750504,-0.0313750916410277,-2872.4800000000105,1.0754169126932764,0.45727263727310236,94881.94857142857,97627.128,
2025-02-26,2025-02-26 00:00:00+00:00,88680.39,89414.15,82256.01,84250.09,56893.54409,4898429925.636476,8490006,28077.1845,2417690848.8189874,-0.04995816437454048,-4430.309999999998,1.0870226990100784,0.4935644452451457,93111.33714285716,97032.70333333334,
2025-02-27,2025-02-27 00:00:00+00:00,84250.09,87078.46,82716.49,84708.58,42505.45439,3618738891.222162,6357581,20355.71969,1732725913.2817628,0.005442011990729023,458.49000000000524,1.0527339832722593,0.4788203750993946,91168.99142857143,96478.472,
2025-02-28,2025-02-28 00:00:00+00:00,84708.57,85120.0,78258.52,84349.94,83648.03969,6806705236.69068,11344216,40224.85287,3274291175.8104,-0.0042338096093689215,-358.6399999999994,1.0876770989280145,0.48103907278968827,89478.69999999998,95832.36200000001,
2025-03-01,2025-03-01 00:00:00+00:00,84349.95,86558.0,83824.78,86064.53,25785.05464,2194003507.852643,3700728,11748.10769,1000093822.5383524,0.02032710396711601,1714.5899999999965,1.0326063486238795,0.45583054856515853,87980.63142857142,95210.41500000001,
2025-03-02,2025-03-02 00:00:00+00:00,86064.54,95000.0,85050.6,94270.0,54889.09045,4972549515.788669,7403218,29273.81031,2652973441.154539,0.09534090292481712,8205.470000000001,1.1169821259344437,0.5335237854808502,87696.63142857143,94938.42966666668,
2025-03-03,2025-03-03 00:00:00+00:00,94269.99,94416.46,85117.11,86220.61,59171.10218,5321123743.471923,9797860,27915.4365,2513464571.356911,-0.08538654927336375,-8049.389999999999,1.1092535919041424,0.47235597075532915,86934.87857142858,94457.92833333333,
2025-03-04,2025-03-04 00:00:00+00:00,86221.16,88967.52,81500.0,87281.98,55609.10706,4704901219.590436,10326631,27584.7159,2335087296.239287,0.012309933784973248,1061.3699999999953,1.0916260122699386,0.496309526439443,86735.10428571429,94110.64133333332,
2025-03-05,2025-03-05 00:00:00+00:00,87281.98,91000.0,86334.53,90606.01,38264.01163,3400243670.304976,8070266,19230.28436,1709708737.4698937,0.038083806073143656,3324.029999999999,1.054039444009251,0.5028194750867798,87643.09285714287,93753.22433333333,
2025-03-06,2025-03-06 00:00:00+00:00,90606.0,92810.64,87836.0,89931.89,34342.44902,3105145628.3993993,7643526,17283.99411,1563426526.4289935,-0.007440124556858829,-674.1199999999953,1.056635548066852,0.5034953955556952,88389.28000000001,93492.183,
2025-03-07,2025-03-07 00:00:00+00:00,89931.88,91283.02,84667.03,86801.75,57980.35713,5097554826.613157,9510442,28394.41537,2497922400.4504447,-0.034805673493573885,-3130.1399999999994,1.0781412788425435,0.4900236457309627,88739.53857142858,93165.16033333333,
2025-03-08,2025-03-08 00:00:00+00:00,86801.74,86897.25,85218.47,86222.45,12989.23054,1119358968.6520057,2553974,6491.56581,559581591.3470743,-0.006673828580645025,-579.3000000000029,1.0196997200254827,0.4999125454999959,88762.09857142856,92820.76366666667,
2025-03-09,2025-03-09 00:00:00+00:00,86222.46,86500.0,80000.0,80734.37,26115.39345,2173552660.4544797,5189138,12093.87232,1006299692.7104127,-0.0636502442229373,-5488.080000000002,1.08125,0.46297460881394065,86828.43714285713,92295.016,
2025-03-10,2025-03-10 00:00:00+00:00,80734.48,84123.46,77459.91,78595.86,47633.38405,3834924947.7581854,8701538,22898.57072,1846606255.3521488,-0.026488223045525672,-2138.5099999999948,1.0860257906315667,0.48152344061691094,85739.18714285713,91700.05333333333,
2025-03-11,2025-03-11 00:00:00+00:00,78595.86,83617.4,76606.0,82932.99,48770.06853,3927000827.110792,6983310,24029.1677,1935950413.2018197,0.055182677560879245,4337.130000000005,1.0915254679790094,0.49298446790146316,85117.90285714285,91249.06133333335,
2025-03-12,2025-03-12 00:00:00+00:00,82932.99,84539.85,80607.65,83680.12,31933.986,2638600996.825396,5253577,15749.41702,1301890518.499408,0.009008839546240877,747.1299999999901,1.0487819704457333,0.49340181409230244,84128.48999999999,90790.70466666666,
2025-03-13,2025-03-13 00:00:00+00:00,83680.12,84336.33,79939.9,81115.78,27546.27412,2260870111.2393894,4367093,13013.18135,1067945431.1219468,-0.030644554525017353,-2564.3399999999965,1.0549966912643125,0.47236036507046764,82869.04571428572,90301.95733333334,
2025-03-14,2025-03-14 00:00:00+00:00,81115.78,85309.71,80818.84,83983.2,26858.52755,2244729595.541172,3290987,14082.88688,1177807467.01818,0.03534971863674374,2867.4199999999983,1.0555671177661052,0.5246990414158225,82466.39571428571,89839.06433333333,
