date,returns
2025-07-07,-1.3527570375093667e-05
2025-07-08,9.489699581477495e-06
2025-07-09,3.322614162026838e-05
2025-07-10,6.866396606342029e-05
2025-07-11,2.1817667855694722e-05
2025-07-12,-1.5476713329798386e-06
2025-07-13,2.395889784878591e-05
2025-07-14,1.0846681746112807e-05
2025-07-15,0.001757999267421484
2025-07-16,1.25179406220699e-05
2025-07-17,7.851130429559205e-06
2025-07-18,-1.7975967127270565e-05
2025-07-19,-1.2174376289308952e-06
2025-07-20,-8.24942711108445e-06
2025-07-21,1.6536874178907368e-06
2025-07-22,-0.0050348905423631685
2025-07-23,-1.7284398666439493e-05
2025-07-24,-5.985455495904901e-06
2025-07-25,-1.0480811647783916e-05
2025-07-26,4.4088293100763565e-06
2025-07-27,2.1570399413306518e-05
2025-07-28,-1.9517158775017585e-05
2025-07-29,-1.6090219173703346e-06
2025-07-30,-1.593159259183352e-06
2025-07-31,-2.9945268757991528e-05
2025-08-01,-0.020405006682373106
2025-08-02,-0.006524293060502173
2025-08-03,0.014526118617306238
2025-08-04,0.00728829896842953
2025-08-05,-0.007911469306817187
2025-08-06,0.00743366041810356
2025-08-07,0.021214032694215845
2025-08-08,-0.006678912209724386
2025-08-09,-0.0017918425203328203
2025-08-10,0.02392509203959614
2025-08-11,-0.005016861118463556
2025-08-12,0.012008760697916676
2025-08-13,0.02374900406346625
2025-08-14,-0.00010471581907123273
2025-08-15,-2.056943355555063e-05
2025-08-16,8.333356058543018e-07
2025-08-17,5.255556876360146e-07
2025-08-18,0.00407041342535952
2025-08-19,-0.02545402700886057
2025-08-20,0.01088962226113055
2025-08-21,-0.040966152014220714
2025-08-22,0.037913839264234195
2025-08-23,-0.012476250632355024
2025-08-24,-0.016402498127554344
2025-08-25,0.0020611082087167443
2025-08-26,0.01493190406101319
2025-08-27,-0.004465682197546728
2025-08-28,0.011678464721483817
2025-08-29,-0.037062229377562095
2025-08-30,0.004032425829033626
2025-08-31,-0.005215344499385877
2025-09-01,0.009115880774042795
2025-09-02,0.018253464631073024
2025-09-03,0.0062960020471656275
2025-09-04,-0.0086901343712531
2025-09-05,-0.0006373932079086764
2025-09-06,-0.004247379118505368
2025-09-07,0.00857915813064003
2025-09-08,0.008313725361175583
2025-09-09,-0.004610382426757598
2025-09-10,0.021546537548804645
2025-09-11,0.01330649678827811
2025-09-12,0.004715028430519075
2025-09-13,-0.0009538933621179302
2025-09-14,-0.0055870605453454125
2025-09-15,0.0007058920169311644
2025-09-16,0.012426419053372051
2025-09-17,-0.0029111972993847157
2025-09-18,0.005353590565581712
2025-09-19,-0.01226034810437615
2025-09-20,0.0004586387432397032
2025-09-21,-0.0039027975912691026
2025-09-22,-0.022309444112045496
2025-09-23,-0.0057653142324696205
2025-09-24,0.011631455998023066
2025-09-25,-0.03790248874461455
2025-09-26,0.00592847703896382
2025-09-27,-6.910923331349128e-05
2025-09-28,0.02296020078816552
2025-09-29,0.01907036452257982
2025-09-30,-0.0022915208253816433
2025-10-01,0.03969629951069065
2025-10-02,0.016245970680139665
2025-10-03,0.01407132222347185
2025-10-04,0.0012958005163692388
2025-10-05,0.008882327140803614
2025-10-06,0.009489216758481911
2025-10-07,-0.02657694982816783
2025-10-08,0.016198428979615986
2025-10-09,-0.01141276051825113
2025-10-10,-0.010710334786502185
2025-10-11,-0.018788586891654857
2025-10-12,0.038783941349112006
2025-10-13,0.0017930651016071497
2025-10-14,-0.018467476179175546
2025-10-15,-0.019932645951866057
2025-10-16,-0.023069159524558125
2025-10-17,-0.016201589109895664
2025-10-18,0.00703854666110737
2025-10-19,0.013525104997691217
2025-10-20,0.01729499136279311
2025-10-21,-0.020106432950488973
2025-10-22,-0.006705805990474434
2025-10-23,0.023212138758745393
2025-10-24,0.008373202263652013
2025-10-25,0.005747008643835372
2025-10-26,0.025953596786800093
2025-10-27,-0.00392290806492579
2025-10-28,-0.010541809296040316
2025-10-29,-0.025350327997669897
2025-10-30,-0.015353718232200997
2025-10-31,0.011798800139167565
2025-11-01,0.0044470546220580776
2025-11-02,0.003998170933914746
2025-11-03,-0.03561007909602831
2025-11-04,-0.04745095680949796
2025-11-05,0.02338945239309309
2025-11-06,-0.024301827472146487
2025-11-07,0.0195504262440247
2025-11-08,-0.009872749596102293
2025-11-09,0.023418611294624636
2025-11-10,0.012230954813364336
2025-11-11,-0.027691374686769632
2025-11-12,-0.013550717029093384
2025-11-13,-0.01919133279492069
2025-11-14,-0.05083301939735241
2025-11-15,0.010528669227844345
2025-11-16,-0.013876160325571707
2025-11-17,-0.02157202710307704
2025-11-18,0.008034356744976767
2025-11-19,-0.01502666559501109
2025-11-20,-0.05336514154318328
2025-11-21,-0.01728439692830419
2025-11-22,-0.0045457118423010145
2025-11-23,0.02449410800964813
2025-11-24,0.016814042577421695
2025-11-25,0.01839597407166549
2025-11-26,0.08083413986083143
2025-11-27,0.009339820931469678
2025-11-28,-0.004825771204490348
2025-11-29,-0.0009655678248781108
2025-11-30,-0.00484498893405394
2025-12-01,-0.04482988556174927
2025-12-02,0.05750825802751125
2025-12-03,0.023444424256302998
2025-12-04,-0.01438998262988378
2025-12-05,-0.02967793603611324
2025-12-06,-0.0010378790340143107
2025-12-07,0.012907805518056925
2025-12-08,0.0026292469046709233
2025-12-09,0.022429376903196907
2025-12-10,-0.007118694865201336
2025-12-11,0.005382028603270861
2025-12-12,-0.02413156163622554
2025-12-13,-0.0003129369040708596
2025-12-14,-0.022784442578448583
2025-12-15,-0.019620172205533692
2025-12-16,0.01646188430590456
2025-12-17,-0.018332186501828773
2025-12-18,-0.008377259743638454
2025-12-19,0.030459568420784233
2025-12-20,0.0025262371195773348
2025-12-21,0.003352477498754114
2025-12-22,-0.00042691091178914675
2025-12-23,-0.012730789091636274
